county_fips,county_name,state_abbr,year,TMIN,TMAX,PRCP,HTDD,CLDD,VPD,ETO,SRAD,WIND
31019,Buffalo,NE,2006,11.942443795781994,26.668941886232897,461.6704888693921,369.4869351433038,552.5230322066607,1.2187022651846122,984.1948324781154,249.04975055858696,4.514989173640359
31019,Buffalo,NE,2007,12.672434353650683,25.514640976803157,595.7534618253885,413.4144445263342,557.8382995976409,0.9992054571497576,902.9819705296088,252.1795067253348,4.549633950810327
31019,Buffalo,NE,2008,10.724309271497999,24.52573904447529,623.1415231196682,523.5811466483582,400.7355434019359,0.971159345728647,876.9772699343279,251.22111826712108,4.52304568039537
31019,Buffalo,NE,2009,10.615640010442007,23.960175938965513,471.6719424094414,512.1331561306446,327.9324075267351,0.9157444122438174,831.223831232723,241.3000706407835,4.171896731600035
31019,Buffalo,NE,2010,11.959357207887512,25.699433698868884,592.3854091219104,415.30227936897364,511.6522518838115,1.0212553505192772,919.3764085608957,254.04210452630065,4.700129097188655
31019,Buffalo,NE,2011,11.84010516005202,27.51010410399113,511.4913979144668,461.9495273955368,712.2185704234674,1.4440359029294827,1044.3057855931966,251.16315996569531,4.698586855721291
31019,Buffalo,NE,2012,13.016666178329524,29.931888747415446,234.73752311272472,273.92645124297115,851.6449494857682,1.968030486202456,1226.3023729977658,259.5766134357488,4.773864308755995
31019,Buffalo,NE,2013,11.60495510143523,26.671229756661415,467.148013230412,517.2191328437845,669.7519549305838,1.3919654561978472,1013.9793312698935,243.99827139652962,4.726157738464785
31019,Buffalo,NE,2014,10.984710212544307,25.10557782768228,588.8667387241368,480.2012121624378,433.8174238230612,1.1532018831810105,925.2636910077125,246.35914658266984,4.572547290308177
31019,Buffalo,NE,2015,11.96354615068303,25.66297579751248,482.7056649754876,396.684038664377,490.09753595017696,1.095302674768973,926.2614174711001,251.2733870663052,4.655335641276868
31019,Buffalo,NE,2016,12.397000654355077,26.24557113469886,521.921213958877,374.23083468468644,560.1048674886034,1.1446781741353247,948.0425877119388,253.310553325012,4.636976525908322
31019,Buffalo,NE,2017,11.636365222282775,25.96109364153974,540.4674114192406,419.38261804072863,510.15137464858384,1.2258252260222608,958.3635990694,251.87609144096075,4.429502631359898
31019,Buffalo,NE,2018,12.19965648154614,25.316758563573114,553.8586266520646,494.41266320413166,577.8064323099923,1.0570879028908935,909.787532693263,250.4434550246874,4.521770338913262
31019,Buffalo,NE,2019,12.291696164258086,25.09913096510576,743.6200829288853,431.22730195177655,503.19257072389416,0.8784895504487721,852.4875964474558,251.58174740068682,4.456242062096398
31019,Buffalo,NE,2020,11.325130721079027,25.715667998188344,368.76477706204855,511.1515390838826,551.2642225372205,1.2131722841826504,989.6663992751897,253.83036653291873,4.81927056931266
31019,Buffalo,NE,2021,12.125151918433154,26.018601330124746,387.2561064992659,424.21738740751147,564.6989330262892,1.117347473766428,937.2836781676945,254.30162966166893,4.404436352467888
31019,Buffalo,NE,2022,11.569292844872832,26.71063504346113,396.2431759816993,451.2055486941386,604.0789865325363,1.4014407762845131,1058.531590344125,255.66402309888988,4.8985641399120246
31019,Buffalo,NE,2023,11.459800991255683,26.26579137918317,448.6027918618544,367.6573728666638,470.0862785766078,1.2221614277824906,963.2291849226857,252.92308216397763,4.28351648687663
31019,Buffalo,NE,2024,12.274502883377554,25.92271325155933,552.1717553808961,339.2251228134064,484.57179109266923,1.132965011214525,949.9338901577873,255.09948450966328,4.6374250974626445
